LAMMPS Data file -- Created in:07/11/24
49 2 2 219.5816192626953 100.18544006347656 5.418499946594238 
50 2 2 0.3136048913002014 145.9917755126953 61.339813232421875 
51 2 2 123.77473449707031 286.44000244140625 131.85926818847656 
52 2 2 250.9749298095703 48.20559310913086 33.94571304321289 
53 2 2 216.34848022460938 194.82412719726562 73.09574127197266 
54 2 2 2.5665225982666016 274.2670593261719 150.90591430664062 
55 2 2 171.5642852783203 190.21975708007812 26.27920150756836 
56 2 2 38.83043670654297 304.3752136230469 38.82785415649414 
57 2 2 19.867809295654297 270.78692626953125 19.22783660888672 
58 2 2 290.4497985839844 127.8264389038086 342.9739685058594 
59 2 2 343.2763366699219 74.09770202636719 266.12371826171875 
60 2 2 1.0117497444152832 110.3484878540039 2.3448758125305176 
61 2 2 60.03673553466797 22.98516273498535 336.16546630859375 
62 2 2 70.4470443725586 301.84625244140625 3.7532825469970703 
63 2 2 209.8316192626953 56.85898971557617 110.0421142578125 
64 2 2 300.02398681640625 0.5058964490890503 267.4051818847656 
65 2 2 85.17041778564453 152.33657836914062 319.5672607421875 
66 2 2 4.787602424621582 96.6217041015625 30.64449691772461 
67 2 2 292.08294677734375 340.2794189453125 226.9417724609375 
68 2 2 79.7326431274414 325.35687255859375 341.76373291015625 
69 2 2 0.26802095770835876 106.82572174072266 291.8371887207031 
70 2 2 68.83761596679688 260.3934631347656 3.461681842803955 
71 2 2 23.349584579467773 271.8714294433594 30.614013671875 
72 2 2 267.6182556152344 100.57945251464844 66.27902221679688 
73 2 2 112.23997497558594 31.672847747802734 202.43380737304688 
74 2 2 193.47393798828125 10.564355850219727 30.92893409729004 
75 2 2 355.18988037109375 109.642578125 9.945813179016113 
76 2 2 321.8495788574219 12.2118501663208 32.18708038330078 
77 2 2 75.2439193725586 153.92642211914062 46.4580192565918 
78 2 2 8.594627380371094 312.09661865234375 8.641783714294434 
79 2 2 206.74404907226562 226.51687622070312 24.19943618774414 
80 2 2 1.242880940437317 3.1885714530944824 121.05262756347656 
81 2 2 122.16121673583984 256.5502624511719 71.75639343261719 
82 2 2 53.766456604003906 338.50732421875 129.52578735351562 
83 2 2 4.715763568878174 4.29575252532959 326.1475830078125 
84 2 2 313.24884033203125 28.487506866455078 153.77980041503906 
85 2 2 270.1919250488281 351.160400390625 219.0384521484375 
86 2 2 162.1104278564453 78.38987731933594 271.0631103515625 
87 2 2 1.6158195734024048 188.82327270507812 18.840187072753906 
88 2 2 72.61688995361328 74.379150390625 42.749549865722656 
89 2 2 106.21998596191406 57.55876922607422 15.173860549926758 
90 2 2 307.96624755859375 192.31195068359375 13.917454719543457 
91 2 2 2.560743570327759 157.15878295898438 322.6975402832031 
92 2 2 63.77016067504883 244.3461456298828 308.39239501953125 
93 2 2 4.291248321533203 34.31023406982422 18.08901023864746 
94 2 2 94.32929229736328 59.5855712890625 344.9501953125 
95 2 2 129.9425048828125 242.71505737304688 147.5062255859375 
96 2 2 191.15185546875 0.10413583368062973 2.169445037841797 
97 2 2 65.98692321777344 274.727783203125 160.60427856445312 
98 2 2 102.07745361328125 12.602859497070312 157.6518096923828 
99 2 2 320.1262512207031 78.16947937011719 180.43911743164062 
100 2 2 3.4274096488952637 214.6128387451172 17.790817260742188 
101 1 1 316.70989990234375 109.89537048339844 35.461639404296875 
102 1 1 2.01517915725708 151.33786010742188 59.33765411376953 
103 1 1 2.493381977081299 17.957538604736328 3.0603504180908203 
104 1 1 29.45766258239746 215.6072998046875 207.78933715820312 
105 1 1 188.2091522216797 118.84061431884766 2.90297269821167 
106 1 1 58.23307418823242 6.089522361755371 28.690475463867188 
107 1 1 141.9735870361328 255.40542602539062 329.493896484375 
108 1 1 178.1680145263672 136.6857147216797 32.46332550048828 
109 1 1 66.11555480957031 43.69676208496094 54.79071807861328 
110 1 1 6.229760646820068 69.77703857421875 159.65496826171875 
111 1 1 207.3130645751953 1.1697847843170166 212.5238037109375 
112 1 1 280.35638427734375 1.8973662853240967 73.48946380615234 
113 1 1 4.175825595855713 251.2338104248047 221.2877655029297 
114 1 1 9.769682884216309 1.9517638683319092 121.57197570800781 
115 1 1 26.83797836303711 249.3307342529297 66.4065170288086 
116 1 1 83.5214614868164 131.5732421875 243.4903564453125 
117 1 1 19.713233947753906 4.1804070472717285 38.32489013671875 
118 1 1 40.92533493041992 150.19509887695312 173.40159606933594 
119 1 1 192.760498046875 69.39833068847656 249.0289306640625 
120 1 1 19.89666175842285 45.83833694458008 282.3294372558594 
121 1 1 74.24507141113281 240.6395263671875 334.15045166015625 
122 1 1 3.614755153656006 207.84854125976562 1.1069637537002563 
123 1 1 4.600491046905518 269.1347351074219 39.10877990722656 
124 1 1 54.44255447387695 22.704959869384766 73.11674499511719 
125 1 1 42.08966827392578 289.0325622558594 21.57455062866211 
126 1 1 105.35465240478516 9.197820663452148 13.839439392089844 
127 1 1 256.9088134765625 123.57356262207031 54.457542419433594 
128 1 1 144.33229064941406 178.06356811523438 297.0562744140625 
129 1 1 185.71949768066406 132.63711547851562 318.99884033203125 
130 1 1 103.06126403808594 105.29450988769531 328.02886962890625 
131 1 1 186.39828491210938 289.7004089355469 88.69062805175781 
132 1 1 267.31597900390625 252.5848388671875 251.54052734375 
133 1 1 0.5367823839187622 76.02651977539062 111.220458984375 
134 1 1 2.9581758975982666 313.2217102050781 0.02783087268471718 
135 1 1 0.7484256029129028 20.993846893310547 49.39137649536133 
136 1 1 20.0887451171875 343.4696960449219 32.79038619995117 
137 1 1 5.710610389709473 69.26680755615234 32.8816032409668 
138 1 1 12.368805885314941 35.97106170654297 342.3745422363281 
139 1 1 51.020042419433594 233.3853302001953 49.80502700805664 
140 1 1 283.5096130371094 50.23493194580078 49.68431091308594 
141 1 1 104.06575012207031 0.7330703139305115 206.87734985351562 
142 1 1 131.52255249023438 262.14996337890625 237.8367919921875 
143 1 1 228.84616088867188 300.6601867675781 38.83141326904297 
144 1 1 332.34796142578125 76.074951171875 306.01763916015625 
145 1 1 76.79368591308594 304.11566162109375 325.57879638671875 
146 1 1 130.51809692382812 45.248191833496094 194.43722534179688 
147 1 1 72.85722351074219 91.75959777832031 209.2738494873047 
148 1 1 136.26412963867188 0.8637850880622864 49.50906753540039 
149 1 1 258.5580749511719 120.8144302368164 356.4090576171875 
150 1 1 41.75246047973633 220.4122314453125 169.06871032714844 
151 1 1 121.71917724609375 19.795040130615234 311.3379821777344 
152 1 1 224.5689239501953 227.34835815429688 79.6061019897461 
153 1 1 196.41647338867188 54.540557861328125 72.48004913330078 
154 1 1 197.89157104492188 147.5051727294922 58.45464324951172 
155 1 1 3.9681484699249268 263.3162841796875 132.78421020507812 
156 1 1 2.7609221935272217 185.01956176757812 53.094398498535156 
157 1 1 236.06362915039062 155.43687438964844 2.2784759998321533 
158 1 1 333.0080261230469 75.7607650756836 125.95838928222656 
159 1 1 66.4395751953125 106.85819244384766 56.894142150878906 
160 1 1 39.04103469848633 193.31838989257812 172.84283447265625 
161 1 1 255.7286376953125 326.74053955078125 63.8892822265625 
162 1 1 303.481689453125 303.6846923828125 30.602121353149414 
163 1 1 195.68710327148438 197.58889770507812 11.777801513671875 
164 1 1 103.84455871582031 190.33169555664062 18.317195892333984 
165 1 1 3.0164332389831543 4.44698429107666 6.580033302307129 
166 1 1 197.28244018554688 110.90736389160156 292.7178039550781 
167 1 1 91.71902465820312 110.21749114990234 0.45723509788513184 
168 1 1 335.18194580078125 28.90277671813965 11.035032272338867 
169 1 1 241.1191864013672 98.61024475097656 265.26800537109375 
170 1 1 29.467626571655273 301.0920715332031 26.439956665039062 
171 1 1 114.1532974243164 249.88894653320312 352.7373352050781 
172 1 1 127.10417175292969 192.37525939941406 10.182427406311035 
173 1 1 24.344135284423828 276.98297119140625 87.84223937988281 
174 1 1 16.61077308654785 86.77653503417969 46.72358322143555 
175 1 1 78.22347259521484 348.52911376953125 359.20068359375 
176 1 1 43.7193489074707 42.874671936035156 156.60153198242188 
177 1 1 252.5047149658203 317.3452453613281 309.18341064453125 
178 1 1 146.0753936767578 79.76521301269531 116.96585845947266 
179 1 1 65.66128540039062 115.05937194824219 218.7493133544922 
180 1 1 0.0030040089040994644 319.3677673339844 0.003440499771386385 
181 1 1 34.872764587402344 128.26815795898438 11.225890159606934 
182 1 1 160.77474975585938 55.03514862060547 220.2799530029297 
183 1 1 112.30863952636719 74.37602996826172 62.25105667114258 
184 1 1 56.30772018432617 4.230417251586914 82.76038360595703 
185 1 1 0.8416182398796082 36.68473434448242 303.66571044921875 
186 1 1 318.7252502441406 12.273431777954102 7.565437316894531 
187 1 1 132.9281463623047 204.34315490722656 267.6801452636719 
188 1 1 109.52164459228516 239.7830047607422 33.13743209838867 
189 1 1 79.06298828125 61.06855010986328 50.706932067871094 
190 1 1 17.250362396240234 82.99244689941406 144.92831420898438 
191 1 1 19.213165283203125 73.16865539550781 5.549511909484863 
192 1 1 195.50624084472656 259.0245666503906 87.47563171386719 
193 1 1 318.0523986816406 121.05809020996094 45.88954162597656 
194 1 1 152.76943969726562 180.72171020507812 118.43629455566406 
195 1 1 32.903106689453125 13.233845710754395 103.51792907714844 
196 1 1 324.0374755859375 3.1005563735961914 10.375577926635742 
197 1 1 278.4010009765625 43.96433639526367 239.640625 
198 1 1 37.051979064941406 88.39329528808594 3.254308830946684e-05 
199 1 1 89.00935363769531 8.077884674072266 250.869140625 
200 1 1 25.757858276367188 30.29440689086914 107.7052230834961 
201 1 1 61.72382736206055 185.69100952148438 297.62237548828125 
202 1 1 199.5703887939453 306.60443115234375 27.27948570251465 
203 1 1 8.357975959777832 319.3128967285156 56.09827423095703 
204 1 1 3.8030943870544434 3.73632550239563 136.81639099121094 
205 1 1 351.3477783203125 47.447784423828125 2.4823272228240967 
206 1 1 332.2455749511719 125.7202377319336 68.01006317138672 
207 1 1 180.56942749023438 182.4656219482422 271.5532531738281 
208 1 1 178.45016479492188 236.0336456298828 205.118896484375 
209 1 1 9.358590126037598 1.830108642578125 224.53659057617188 
210 1 1 264.25030517578125 311.7943420410156 7.219243049621582 
211 1 1 24.107009887695312 16.359651565551758 9.168926239013672 
212 1 1 80.36280822753906 12.397008895874023 168.38414001464844 
213 1 1 230.18588256835938 42.662391662597656 286.0909729003906 
214 1 1 7.161030225688592e-05 261.8670349121094 108.82977294921875 
215 1 1 0.8436003923416138 175.2991485595703 72.62904357910156 
216 1 1 83.77352905273438 306.2127685546875 33.85277557373047 
217 1 1 1.3026816844940186 168.8160858154297 10.40382194519043 
218 1 1 85.8661880493164 233.58053588867188 41.76673889160156 
219 1 1 283.7253723144531 141.56199645996094 351.30328369140625 
220 1 1 32.09162139892578 208.0660400390625 52.61359405517578 
221 1 1 97.13423919677734 37.624061584472656 312.79034423828125 
222 1 1 156.2112274169922 80.07637023925781 27.54865074157715 
223 1 1 199.23951721191406 0.7313733100891113 109.21125793457031 
224 1 1 0.16438408195972443 102.92498779296875 268.3218994140625 
225 1 1 10.389633178710938 43.60584259033203 67.42634582519531 
226 1 1 0.7053049802780151 177.8165283203125 122.8120346069336 
227 1 1 4.5643696784973145 0.1107165664434433 46.49359893798828 
228 1 1 14.504209518432617 7.431595802307129 35.46715545654297 
229 1 1 3.726738691329956 149.923583984375 308.34588623046875 
230 1 1 189.70108032226562 0.03786025196313858 288.68182373046875 
231 1 1 140.76620483398438 6.852553367614746 331.0619201660156 
232 1 1 316.0867004394531 33.561038970947266 14.449150085449219 
233 1 1 200.63583374023438 250.8837432861328 105.3878402709961 
234 1 1 172.44174194335938 55.364471435546875 76.9578628540039 
235 1 1 112.0801773071289 5.709151744842529 310.33209228515625 
236 1 1 15.192133903503418 22.340774536132812 208.55398559570312 
237 1 1 14.260610580444336 0.3877403736114502 144.79104614257812 
238 1 1 103.6416244506836 167.42721557617188 323.28668212890625 
239 1 1 66.18907165527344 86.37675476074219 203.1116485595703 
240 1 1 285.593994140625 96.19987487792969 13.277185440063477 
241 1 1 92.17303466796875 207.2595977783203 94.52964782714844 
242 1 1 257.1256408691406 1.0913548469543457 314.7615966796875 
243 1 1 37.29399490356445 56.53582763671875 116.00054931640625 
244 1 1 31.0849609375 24.264516830444336 2.6197125911712646 
245 1 1 75.97196197509766 163.01467895507812 241.3480682373047 
246 1 1 22.436073303222656 9.920431137084961 106.24604797363281 
247 1 1 36.919864654541016 220.4324493408203 248.9965362548828 
248 1 1 330.9453125 226.41812133789062 145.27978515625 
249 1 1 9.598309516906738 151.90243530273438 233.6070098876953 
250 1 1 291.98858642578125 151.7708282470703 9.364156723022461 
251 1 1 28.896886825561523 5.792023658752441 250.05270385742188 
252 1 1 54.91326141357422 307.65911865234375 308.7589111328125 
253 1 1 106.85542297363281 31.978923797607422 6.31035041809082 
254 1 1 0.09297681599855423 285.76190185546875 51.766212463378906 
255 1 1 308.3224182128906 229.01028442382812 23.591930389404297 
256 1 1 174.7151641845703 34.01303482055664 120.72491455078125 
257 1 1 3.2103991508483887 333.5539245605469 281.13079833984375 
258 1 1 177.14190673828125 326.09161376953125 18.10810089111328 
259 1 1 214.8504180908203 91.13795471191406 3.962296724319458 
260 1 1 31.703638076782227 177.4409942626953 32.37086486816406 
261 1 1 16.325349807739258 193.1986541748047 205.79885864257812 
262 1 1 75.54663848876953 139.34231567382812 141.39939880371094 
263 1 1 247.88363647460938 47.68927764892578 7.872581481933594 
264 1 1 133.72354125976562 6.613916873931885 75.39738464355469 
265 1 1 2.1338114738464355 229.50094604492188 185.77383422851562 
266 1 1 218.1109161376953 37.634273529052734 266.2623596191406 
267 1 1 120.26812744140625 15.518684387207031 49.60125732421875 
268 1 1 102.27464294433594 159.08529663085938 29.79790687561035 
269 1 1 4.878218650817871 135.67953491210938 123.7831039428711 
270 1 1 155.00836181640625 151.3759765625 126.61412048339844 
271 1 1 338.9940490722656 17.6573429107666 263.71246337890625 
272 1 1 5.5208306312561035 2.0498740673065186 212.59866333007812 
273 1 1 308.2689514160156 8.735984802246094 304.1319885253906 
274 1 1 44.395999908447266 140.21315002441406 109.16451263427734 
275 1 1 92.73384094238281 18.689022064208984 242.60073852539062 
276 1 1 30.164306640625 53.05066680908203 90.78636169433594 
277 1 1 44.415775299072266 340.1351318359375 96.1607666015625 
278 1 1 15.8662691116333 96.78324890136719 6.512132167816162 
279 1 1 3.5519859790802 0.630848228931427 19.26689338684082 
280 1 1 238.4379425048828 119.83634185791016 41.441001892089844 
281 1 1 356.7447204589844 15.592744827270508 59.28388214111328 
282 1 1 329.6850280761719 1.3640735149383545 26.874099731445312 
283 1 1 119.10479736328125 233.2403106689453 319.1842346191406 
284 1 1 47.726905822753906 270.1890563964844 343.91229248046875 
285 1 1 0.16705648601055145 282.7825927734375 99.18495178222656 
286 1 1 10.30716323852539 64.14588928222656 155.9346923828125 
287 1 1 13.158262252807617 120.32972717285156 78.84410858154297 
288 1 1 6.751242637634277 303.7591552734375 240.1885986328125 
289 1 1 3.581146717071533 0.31257888674736023 77.29144287109375 
290 1 1 141.67845153808594 127.12855529785156 166.97964477539062 
291 1 1 73.8890151977539 0.1157965287566185 8.320047378540039 
292 1 1 0.5191056132316589 198.21327209472656 304.56085205078125 
293 1 1 83.29322814941406 119.91178131103516 173.59716796875 
294 1 1 140.7001953125 0.05987544730305672 197.05166625976562 
295 1 1 18.01092529296875 19.080097198486328 265.1917724609375 
296 1 1 341.54925537109375 16.167404174804688 153.59878540039062 
297 1 1 35.36544418334961 135.67990112304688 24.11192512512207 
298 1 1 14.776504516601562 0.00033793493639677763 201.99130249023438 
299 1 1 145.24832153320312 1.238304615020752 128.7772216796875 
300 1 1 113.5339584350586 19.454622268676758 12.063420295715332 
301 1 1 2.3667759895324707 139.41995239257812 291.03582763671875 
302 1 1 176.3482208251953 276.2590637207031 337.49761962890625 
303 1 1 225.8198699951172 175.73336791992188 169.9625701904297 
304 1 1 88.06574249267578 213.45748901367188 194.37831115722656 
305 1 1 106.42213439941406 339.70172119140625 248.4242706298828 
306 1 1 43.33948516845703 94.39144134521484 173.89024353027344 
307 1 1 75.41416931152344 3.3722214698791504 122.95308685302734 
308 1 1 202.74720764160156 78.49825286865234 47.85430145263672 
309 1 1 120.7095947265625 54.12627029418945 101.39379119873047 
310 1 1 189.31375122070312 164.299560546875 128.2183837890625 
311 1 1 309.1485900878906 122.051513671875 342.6711120605469 
312 1 1 57.63450241088867 7.461610317230225 217.80587768554688 
313 1 1 47.06290054321289 98.80821228027344 219.10781860351562 
314 1 1 27.784433364868164 124.63761901855469 156.45382690429688 
315 1 1 4.284389019012451 216.3982391357422 358.23858642578125 
316 1 1 42.38072204589844 266.1042785644531 291.17315673828125 
317 1 1 11.386693954467773 21.49284553527832 0.010075606405735016 
318 1 1 357.1274108886719 13.736146926879883 0.004442223813384771 
319 1 1 34.5955696105957 159.35414123535156 22.12717628479004 
320 1 1 289.9390869140625 33.733604431152344 182.7556610107422 
321 1 1 15.740511894226074 12.248510360717773 49.601051330566406 
322 1 1 140.01345825195312 17.445812225341797 149.3173370361328 
323 1 1 146.37728881835938 168.1719207763672 251.79544067382812 
324 1 1 104.07826232910156 325.44244384765625 288.91156005859375 
325 1 1 0.12338465452194214 141.29429626464844 317.9646911621094 
326 1 1 273.00347900390625 168.1891632080078 208.8937530517578 
327 1 1 38.16065216064453 311.7781066894531 51.12186813354492 
328 1 1 94.0740966796875 178.58590698242188 235.847412109375 
329 1 1 101.22174835205078 71.38533020019531 26.102575302124023 
330 1 1 27.611343383789062 16.60250473022461 57.8865852355957 
331 1 1 211.7798309326172 6.498717308044434 234.4901123046875 
332 1 1 182.9940948486328 238.47158813476562 334.43621826171875 
333 1 1 335.1568603515625 289.1698913574219 324.47283935546875 
334 1 1 316.8499755859375 14.27550220489502 55.27165985107422 
335 1 1 92.68930053710938 241.8761749267578 17.757333755493164 
336 1 1 178.89553833007812 1.8635709285736084 85.95948791503906 
337 1 1 138.0613250732422 21.608049392700195 170.03208923339844 
338 1 1 75.41575622558594 186.4320068359375 107.6552963256836 
339 1 1 21.352903366088867 79.5965805053711 285.46820068359375 
340 1 1 176.38731384277344 74.23238372802734 132.0181121826172 
341 1 1 309.84320068359375 157.45306396484375 38.739280700683594 
342 1 1 189.69456481933594 162.7354736328125 291.9368896484375 
343 1 1 87.56328582763672 264.35906982421875 19.673961639404297 
344 1 1 45.55295944213867 189.84579467773438 147.9330596923828 
345 1 1 130.17236328125 104.08219146728516 67.66011810302734 
346 1 1 78.59117889404297 45.25289535522461 99.78960418701172 
347 1 1 319.6298522949219 15.385286331176758 134.71206665039062 
348 1 1 47.46811294555664 130.64976501464844 302.13629150390625 
349 1 1 315.8568420410156 0.0016973752062767744 1.2718546390533447 
350 1 1 73.71748352050781 273.1526184082031 57.374176025390625 
351 1 1 20.37960433959961 47.7874641418457 1.135013222694397 
352 1 1 351.523193359375 81.40699768066406 352.07073974609375 
353 1 1 81.0615234375 31.276790618896484 78.40119934082031 
354 1 1 193.55569458007812 1.5864546298980713 21.559223175048828 
355 1 1 203.86749267578125 350.1380310058594 70.75331115722656 
356 1 1 274.2496643066406 334.12628173828125 8.37204360961914 
357 1 1 69.34674835205078 49.36186218261719 8.346192359924316 
358 1 1 2.7674527168273926 1.1642177104949951 14.834126472473145 
359 1 1 27.152587890625 262.0921630859375 83.25231170654297 
360 1 1 143.6358642578125 4.4054646492004395 84.22335052490234 
361 1 1 11.72520923614502 32.82048416137695 295.7817077636719 
362 1 1 11.228055953979492 235.676025390625 96.22845458984375 
363 1 1 22.608230590820312 1.984557867050171 359.67108154296875 
364 1 1 190.92919921875 27.439373016357422 7.051004886627197 
365 1 1 290.84796142578125 70.92896270751953 104.01179504394531 
366 1 1 212.4162139892578 24.004901885986328 124.5843505859375 
367 1 1 203.87547302246094 48.25493621826172 126.4152603149414 
368 1 1 6.525265693664551 103.4617691040039 92.85173034667969 
369 1 1 176.17941284179688 84.24185943603516 42.28205108642578 
370 1 1 33.16974639892578 13.65400505065918 27.716970443725586 
371 1 1 3.0127763748168945 212.08810424804688 102.31846618652344 
372 1 1 0.12695591151714325 125.76225280761719 341.4533386230469 
373 1 1 6.161013603210449 12.819361686706543 146.45278930664062 
374 1 1 144.17361450195312 204.59588623046875 2.848301887512207 
375 1 1 284.82452392578125 34.32607650756836 73.88407897949219 
376 1 1 68.55909729003906 35.80466079711914 55.6833381652832 
377 1 1 103.77880859375 89.81148529052734 0.14186400175094604 
378 1 1 244.857421875 57.594139099121094 183.73060607910156 
379 1 1 123.29655456542969 48.40748596191406 125.80360412597656 
380 1 1 341.42584228515625 136.56192016601562 248.8836212158203 
381 1 1 3.2694153785705566 268.77886962890625 48.36939239501953 
382 1 1 84.47151184082031 15.366525650024414 340.8025817871094 
383 1 1 85.93623352050781 3.82525897026062 192.2408905029297 
384 1 1 51.742645263671875 0.005041853059083223 20.542766571044922 
385 1 1 113.50211334228516 158.40249633789062 5.706240653991699 
386 1 1 50.52280807495117 189.8876495361328 105.6453857421875 
387 1 1 48.87224197387695 172.39608764648438 54.438262939453125 
388 1 1 5.542682647705078 223.82235717773438 168.53382873535156 
389 1 1 42.69306182861328 57.060157775878906 18.079919815063477 
390 1 1 168.7264404296875 68.26041412353516 358.6919860839844 
391 1 1 313.87933349609375 37.922176361083984 64.13114166259766 
392 1 1 55.477691650390625 17.72829818725586 165.04568481445312 
393 1 1 13.89586067199707 200.59706115722656 243.306640625 
394 1 1 178.6818084716797 47.36311721801758 286.5101013183594 
395 1 1 8.594287872314453 0.23190489411354065 323.5843200683594 
396 1 1 64.75889587402344 312.48126220703125 219.09823608398438 
397 1 1 210.5704345703125 66.51316833496094 103.71272277832031 
398 1 1 41.888755798339844 30.8454532623291 261.02313232421875 
399 1 1 214.8583221435547 247.81057739257812 6.067852973937988 
400 1 1 87.39070892333984 92.84036254882812 125.31471252441406 
401 1 1 7.973597526550293 322.1202392578125 0.20730575919151306 
402 1 1 172.42718505859375 343.46295166015625 0.3796851634979248 
403 1 1 127.05733489990234 0.142337828874588 0.1582898497581482 
404 1 1 323.6788330078125 110.76883697509766 127.98878479003906 
405 1 1 44.2053108215332 79.88990020751953 2.1428327560424805 
406 1 1 104.1856460571289 236.06845092773438 115.44819641113281 
407 1 1 344.02996826171875 51.273475646972656 352.1615905761719 
408 1 1 71.68404388427734 18.722810745239258 88.91645050048828 
409 1 1 21.781688690185547 0.029243379831314087 234.1524200439453 
410 1 1 309.71435546875 0.5287469625473022 280.1049499511719 
411 1 1 40.69733428955078 206.95132446289062 81.59805297851562 
412 1 1 20.5476016998291 5.63182258605957 158.86087036132812 
413 1 1 35.431758880615234 167.49786376953125 278.44525146484375 
414 1 1 38.59067153930664 218.4439239501953 100.0481185913086 
415 1 1 80.41764831542969 323.189453125 85.87212371826172 
416 1 1 133.31234741210938 3.503246784210205 253.75146484375 
417 1 1 199.81320190429688 134.03726196289062 184.06219482421875 
418 1 1 213.7473907470703 274.48382568359375 1.6981182098388672 
419 1 1 126.6196060180664 125.27490234375 350.4714050292969 
420 1 1 139.43548583984375 211.5957489013672 29.627243041992188 
421 1 1 169.81570434570312 0.9043952822685242 3.846181869506836 
422 1 1 90.68873596191406 1.081318974494934 0.27977174520492554 
423 1 1 65.22172546386719 4.994827747344971 8.31063461303711 
424 1 1 35.4971923828125 173.8419189453125 353.80224609375 
425 1 1 280.9014587402344 26.700170516967773 280.5703125 
426 1 1 254.1348419189453 309.78472900390625 0.039311327040195465 
427 1 1 143.90675354003906 352.2426452636719 0.6467272043228149 
428 1 1 0.33460870385169983 168.34207153320312 240.24169921875 
429 1 1 167.2611083984375 44.74345779418945 18.008283615112305 
430 1 1 48.05849838256836 13.050715446472168 103.628173828125 
431 1 1 27.80491065979004 289.90069580078125 64.43803405761719 
432 1 1 96.8453140258789 72.67204284667969 89.29045104980469 
433 1 1 17.062511444091797 185.2418670654297 219.8254852294922 
434 1 1 247.4478759765625 114.01473236083984 245.5025177001953 
435 1 1 22.52582550048828 0.29871463775634766 2.193333387374878 
436 1 1 325.0953369140625 264.35394287109375 36.81244659423828 
437 1 1 81.5589370727539 67.50489807128906 292.07696533203125 
438 1 1 113.1947250366211 165.25311279296875 20.098955154418945 
439 1 1 4.813335418701172 4.353827953338623 0.8018715977668762 
440 1 1 3.2807018756866455 248.33572387695312 2.3040761947631836 
441 1 1 5.568391799926758 255.50119018554688 277.5343933105469 
442 1 1 0.8531804084777832 4.991420745849609 57.67451095581055 
443 1 1 189.1177520751953 9.752782821655273 0.7972506284713745 
444 1 1 2.6799848079681396 77.27587127685547 175.89842224121094 
